Area,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,Solidity,Extent,Perimeter,MaxRadius,MeanRadius,MedianRadius,IntegratedInt,medianSTDInt,meanInt,dx,dy,Magnitude,Angle,FractalDimMean,FractalDimSTD,FractalDimLacunarity,Class
27,7.172505653,5.295223095,0.674508762,18.30600195,0.964285714,0.642857143,17.136,2.23606801,1.340499401,1,1394,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
31,9.424323643,5.869965149,0.782339153,44.26290083,0.775,0.553571429,22.842,2,1.214737177,1,1400,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
31,7.876415575,5.219054113,0.748957603,34.60326691,0.939393939,0.738095238,17.698,2.828427076,1.399084926,1,1402,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,9.149697991,6.601997541,0.692358577,-58.57416455,0.790697674,0.472222222,24.083,2.23606801,1.268693089,1,1403,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,7.789631107,6.302540323,0.587679861,40.40091675,0.868421053,0.589285714,21.081,2.23606801,1.341150999,1,1407,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,8.217387138,7.095934608,0.504302828,-57.0843952,0.790697674,0.607142857,23.785,2,1.232338071,1,1409,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
26,9.596016672,6.144487637,0.768111192,-51.07352905,0.684210526,0.361111111,25.679,2,1.140648127,1,1416,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
31,7.437050227,5.721423086,0.638871466,-46.52194032,0.911764706,0.632653061,18.451,2.828427076,1.420061827,1,1418,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
28,6.886587763,5.50479792,0.600864919,-50.77550363,0.933333333,0.777777778,16.565,2.23606801,1.370180726,1,1432,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
31,7.699462722,7.134863167,0.37587527,8.316894154,0.720930233,0.492063492,24.637,2.23606801,1.216817617,1,1437,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,8.312744598,5.380321926,0.762288216,-27.59673454,0.970588235,0.6875,19.286,2.828427076,1.4195081,1,1438,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,7.963595275,5.776434241,0.68837491,28.56674643,0.942857143,0.673469388,19.286,2.23606801,1.387250781,1,1439,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
27,6.836615131,5.308461243,0.630147966,-56.70605708,0.964285714,0.642857143,16.309,2.23606801,1.364584088,1,1550,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
27,6.918386902,5.129206779,0.671076982,-76.95228792,0.931034483,0.771428571,16.102,2.828427076,1.405830264,1,1551,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,7.917492452,5.619483593,0.704448131,23.02277947,0.971428571,0.708333333,18.36,2.828427076,1.50273478,1.414213538,1551,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
32,6.429100507,6.429100507,0,0,1,0.888888889,16.656,2.828427076,1.530330062,1.207106829,1558,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
30,7.004760286,5.859086011,0.548053208,-20.32313683,0.9375,0.714285714,17.235,2.828427076,1.392861605,1,1559,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
30,9.317896915,6.496761362,0.716842889,26.64724126,0.714285714,0.476190476,26.804,2.23606801,1.190711617,1,1563,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
29,6.346171423,6.11778209,0.265860623,4.227513839,0.966666667,0.805555556,16.474,2.828427076,1.43275094,1,1564,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
22,7.673669995,4.304097713,0.827889192,55.48674671,0.88,0.523809524,17.235,2.23606801,1.230204225,1,1574,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
19,6.596784882,3.883634109,0.808339804,11.56411571,0.95,0.791666667,13.29,2,1.223296762,1,1578,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,9.61305471,6.335335053,0.752112678,10.8887432,0.76744186,0.523809524,25.58,2,1.155822277,1,1582,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
22,7.409372434,4.24839482,0.819288719,61.16069472,0.814814815,0.523809524,18.178,2,1.238301754,1,1584,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
18,5.20611486,4.608909532,0.465043719,-64.59375881,1,0.72,12.273,2.23606801,1.27182889,1,1596,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
37,8.424508958,6.737134637,0.600391124,17.15720064,0.840909091,0.660714286,22.768,2.23606801,1.336111784,1,1600,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
19,5.396555107,4.646308317,0.508644362,-45,1,0.76,12.182,2.23606801,1.279322863,1,1608,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
27,7.658452236,4.734192774,0.786047786,-58.08078322,0.964285714,0.642857143,16.59,2.23606801,1.323012829,1,1611,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
25,7.350953851,5.148334113,0.713787115,87.11819725,0.862068966,0.520833333,18.914,2.23606801,1.299148202,1,1613,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
32,7.588206779,5.664431529,0.665409784,-57.77998259,1,0.653061224,18.178,2.828427076,1.434633374,1.207106829,1618,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
27,7.114900085,4.995568057,0.712051099,9.17099329,0.964285714,0.771428571,15.92,2.828427076,1.384134412,1,1620,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,7.008312765,6.298963456,0.438390552,-50.65496624,0.891891892,0.673469388,18.55,3.162277699,1.477878094,1,1674,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
39,10.37773376,6.790580094,0.756199329,-39.32584049,0.722222222,0.481481481,31.005,2.23606801,1.255318522,1,1686,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
29,8.419702459,5.70364092,0.735600164,-75.75146715,0.828571429,0.604166667,22.007,2,1.229546666,1,1690,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
21,6.14128585,4.531450233,0.674946483,-38.6568573,0.954545455,0.7,13.588,2.23606801,1.300339699,1,1703,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,7.307832157,6.054132649,0.560071309,79.19261053,0.970588235,0.785714286,17.789,2.828427076,1.460607886,1,1706,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
31,8.45802508,5.452134709,0.764510861,-36.35973492,0.911764706,0.632653061,19.956,2.23606801,1.275799274,1,1714,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
27,6.735040325,5.23520844,0.629118822,0,1,0.771428571,15.73,2.828427076,1.443110704,1,1717,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
32,7.289297776,5.849812356,0.596624275,-63.13200821,0.96969697,0.761904762,17.789,3,1.437979341,1,1730,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
32,7.242079247,5.86836475,0.585994673,-78.18531113,0.96969697,0.761904762,17.417,2.828427076,1.464073181,1.207106829,1733,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
26,7.75221737,5.537550638,0.699820966,66.75056752,0.8125,0.541666667,22.561,2,1.140648246,1,1734,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,7.247727777,6.075384362,0.545291079,-78.18839719,1,0.785714286,17.789,3,1.465806961,1,1741,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,8.585664691,5.270347037,0.789419356,-29.75497363,0.971428571,0.708333333,19.377,2.828427076,1.436581492,1,1741,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
35,8.021501811,6.019062563,0.661022544,-22.83878973,0.897435897,0.555555556,20.99,2.828427076,1.478378892,1.414213538,1748,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
38,8.275584573,6.368089021,0.638642925,71.855975,0.904761905,0.678571429,20.328,2.828427076,1.460542917,1.207106829,1752,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
35,8.818478313,5.601447041,0.772352393,-36.82343746,0.875,0.546875,20.899,2.828427076,1.40246892,1,1757,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
35,7.816618621,6.077845114,0.628815849,74.0399929,0.921052632,0.625,19.675,2.828427076,1.471446395,1.414213538,1770,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
36,7.761046284,6.33631412,0.577451139,-79.02735687,0.923076923,0.642857143,19.956,2.828427076,1.458350658,1.207106829,1772,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,8.005060931,5.603773296,0.7141146,-27.41452766,0.944444444,0.708333333,18.641,2.828427076,1.466186523,1.207106829,1775,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
35,7.567776156,6.596313295,0.490161452,-40.08107452,0.921052632,0.714285714,19.658,3,1.432444811,1,1779,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
35,7.642721943,6.058284816,0.609629095,70.45474274,0.972222222,0.833333333,18.434,2.828427076,1.503264904,1,1781,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
40,9.317008082,5.783599837,0.78400287,-28.15943363,0.930232558,0.740740741,21.891,3,1.509455085,1,1785,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
30,7.960481362,4.977244087,0.780429242,-6.224328895,0.967741935,0.75,17.235,2.828427076,1.392861605,1,1792,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
37,8.691151095,6.902944803,0.607591388,84.36858126,0.787234043,0.4625,24.637,2.23606801,1.320101976,1,1792,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
30,7.513211613,5.225204529,0.71855626,75.39632186,1,0.857142857,16.747,2.828427076,1.451659322,1,1795,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
29,6.640159919,5.718061481,0.508379571,-35.44977731,0.966666667,0.805555556,15.92,2.828427076,1.447034121,1,1796,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
28,7.149108319,5.216318446,0.683825038,-42.91884804,1,0.777777778,16.193,2.828427076,1.406129718,1,1797,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
38,8.082854762,6.463539189,0.600452481,-78.33346461,0.926829268,0.678571429,20.328,3,1.480646253,1.207106829,1800,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
37,8.080431645,6.446273747,0.602970427,78.95262605,0.925,0.660714286,20.7,2.828427076,1.412377954,1,1806,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
29,6.364412552,5.97908894,0.342668098,-55.30484647,1,0.805555556,16.011,2.828427076,1.455174446,1,1813,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
32,8.910576323,5.762447072,0.762746613,-36.13800105,0.761904762,0.5,21.461,2.23606801,1.197098017,1,1813,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
29,6.364412552,5.97908894,0.342668098,34.69515353,1,0.805555556,16.011,2.828427076,1.455174446,1,1816,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
36,7.745231081,6.230077418,0.59412067,-59.9118035,0.947368421,0.734693878,19.104,3,1.479388475,1.207106829,1819,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,8.188480887,5.382454769,0.753611315,-35.6147507,0.916666667,0.673469388,18.732,2.828427076,1.432060122,1,1820,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
39,8.768125355,5.846237414,0.745272283,-67.04087453,0.975,0.8125,20.022,2.828427076,1.540845752,1.414213538,1820,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
38,9.145696042,5.414474987,0.805920057,-61.73483765,0.974358974,0.791666667,20.022,2.828427076,1.506961942,1.207106829,1835,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
37,7.148638983,6.819953423,0.299739011,-73.84270715,0.973684211,0.755102041,18.823,2.828427076,1.544796705,1.414213538,1839,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
27,7.442647842,4.95279472,0.74643228,53.68916567,0.931034483,0.642857143,16.681,2.23606801,1.331756115,1,1840,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
37,7.558576136,6.52582992,0.504575411,-67.23957181,0.973684211,0.755102041,19.65,3,1.54769063,1.414213538,1841,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
20,6.395710438,4.137820037,0.762517146,-11.90297176,1,0.833333333,13.29,2,1.262131929,1,1845,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
28,7.774952535,4.79715521,0.786962193,61.68477358,0.933333333,0.666666667,16.772,2.23606801,1.355622172,1,1847,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
27,7.233400149,4.903626125,0.735140848,-45.66714389,1,0.75,15.92,2.23606801,1.362195373,1,1852,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
32,7.502753421,5.605553744,0.664674706,-53.3806543,0.96969697,0.761904762,17.417,2.828427076,1.464073181,1.207106829,1852,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
31,7.939866992,5.102466895,0.766169253,-9.641373542,0.96875,0.775,17.417,2.828427076,1.439170122,1,1853,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
38,8.912628008,5.845341457,0.754891784,-18.90059031,0.904761905,0.703703704,21.916,3,1.423153758,1,1860,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
27,6.213393526,5.76922885,0.371294985,-57.43707696,0.931034483,0.75,15.829,2.23606801,1.370938659,1,1861,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
39,8.583559699,6.396525134,0.666833682,-44.52165966,0.928571429,0.696428571,21.337,3,1.483342052,1,1866,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
28,7.956841174,4.747527638,0.802494253,-54.88864476,1,0.583333333,17.616,2.23606801,1.366356492,1.207106829,1871,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
25,6.561615964,4.999426228,0.647671183,-65.02756685,1,0.833333333,14.787,2.828427076,1.388854027,1,1873,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
40,8.297651027,6.478090313,0.624888813,-49.46138525,0.975609756,0.816326531,20.783,3,1.512515783,1.414213538,1882,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
28,7.698577344,4.782045724,0.783684037,71.48795455,0.965517241,0.8,16.474,2.23606801,1.361749649,1,1888,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,9.16107703,6.576735136,0.696146474,-68.71363486,0.739130435,0.566666667,27.796,2.828427076,1.315333843,1,1888,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
40,8.711489887,6.069317146,0.717360139,-71.31857332,0.975609756,0.833333333,20.394,3,1.544646263,1.207106829,1891,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
39,8.662945914,6.144762144,0.704891103,-66.5054431,0.928571429,0.696428571,21.271,2.828427076,1.429146051,1.414213538,1892,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
40,8.696056065,6.380852261,0.679404517,-46.10823844,0.930232558,0.714285714,21.618,3,1.490192652,1,1898,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
28,6.372399835,5.815005508,0.409009959,34.80256196,0.965517241,0.777777778,15.829,2.828427076,1.427285433,1,1905,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
28,6.609105243,5.572039039,0.537779963,90,1,0.933333333,15.986,3,1.45203042,1,1907,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
28,6.609105243,5.572039039,0.537779963,90,1,0.933333333,15.986,3,1.45203042,1,1907,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
28,7.457250329,4.892201469,0.754732304,67.22592832,1,0.8,16.193,2.828427076,1.406129718,1,1908,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
36,9.229610954,6.095897034,0.750850921,79.34271714,0.818181818,0.571428571,23.049,2.828427076,1.322618723,1,1960,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,8.224744864,5.470540465,0.74672586,28.16371279,0.944444444,0.708333333,18.914,2.828427076,1.473129869,1.207106829,1964,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
39,8.530957636,6.310079844,0.672971506,78.5423703,0.906976744,0.696428571,21.337,3,1.498362303,1,1966,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
32,8.082702418,5.189444892,0.766668382,15.55784597,1,0.8,18.244,2.828427076,1.46205771,1,1969,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,7.601787589,5.93685726,0.624553865,-64.3216625,0.944444444,0.80952381,18.343,2.828427076,1.471232772,1,1980,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
31,7.749936967,5.333765675,0.725489318,-41.4300061,0.939393939,0.632653061,17.996,2.23606801,1.38967216,1,1984,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
30,7.393691004,5.378145075,0.686217392,-45,1,0.833333333,17.119,2.828427076,1.418106675,1,1988,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,7.960775787,5.401915045,0.734539058,4.549028062,0.970588235,0.825,18.153,3,1.501508594,1,1989,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
37,7.965736521,6.099226185,0.643218541,-42.54827539,1,0.755102041,19.005,2.828427076,1.544796824,1.414213538,1989,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
37,8.034101514,6.065030775,0.655827369,6.942070745,0.948717949,0.770833333,19.286,3,1.515848994,1.414213538,1996,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
40,8.880179348,6.212011061,0.714596706,-76.06837761,0.909090909,0.634920635,21.461,3.162277699,1.462119102,1.207106829,2004,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
31,7.114638804,5.70071163,0.598309512,-19.74101095,0.96875,0.738095238,16.772,2.828427076,1.460147023,1.414213538,2006,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
37,7.84837078,6.86105863,0.485563063,-86.62622544,0.880952381,0.660714286,21.337,3,1.480698586,1,2063,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
38,9.00618806,5.560406835,0.786650567,8.325392504,0.974358974,0.703703704,20.32,3,1.50696218,1.414213538,2066,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
32,7.36797519,5.720433398,0.630250918,-21.29602884,0.941176471,0.761904762,17.607,2.828427076,1.432617784,1,2068,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
40,8.661518202,6.082332537,0.711955327,-72.47374848,0.975609756,0.740740741,20.692,3,1.566969156,1.414213538,2069,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
38,8.561826771,5.843671159,0.730861119,10.54843882,0.95,0.791666667,19.658,3,1.511477113,1.207106829,2073,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,8.355978046,5.452532504,0.757762257,11.76032431,0.918918919,0.62962963,19.857,2.828427076,1.466186523,1.207106829,2075,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
27,6.909584577,5.170855898,0.663292912,42.72258787,0.964285714,0.75,15.92,2.828427076,1.384134531,1,2077,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
37,8.663156909,6.490698121,0.662309763,-40.23874307,0.860465116,0.587301587,23.206,3,1.458486319,1,2079,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,7.170681594,6.58683539,0.395238116,-81.17279967,0.918918919,0.693877551,19.377,2.828427076,1.454003811,1,2083,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,8.170397789,5.431548268,0.747035789,-54.88923291,0.970588235,0.673469388,18.914,2.828427076,1.432060122,1,2089,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,8.139588567,5.486560484,0.738677785,-52.10324847,0.971428571,0.693877551,18.641,2.828427076,1.466186643,1.207106829,2098,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,7.602788851,5.694808442,0.662522473,-40.33429474,0.970588235,0.785714286,18.153,2.828427076,1.49630928,1,2101,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
35,9.268876497,5.798830217,0.780124859,1.131003674,0.795454545,0.53030303,24.91,2.828427076,1.431040287,1,2104,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
32,8.082903769,5.216160785,0.763901773,-45,1,0.653061224,18.36,2.828427076,1.456696033,1.207106829,2105,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
33,7.098475612,6.091970381,0.513301654,26.72991105,1,0.785714286,17.88,3,1.508661985,1,2106,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
39,8.879234168,5.881759773,0.749134904,0.20433241,0.951219512,0.722222222,20.419,3,1.498362422,1.414213538,2106,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,8.357994614,5.311820496,0.772069854,-41.99499861,1,0.693877551,18.178,2.828427076,1.468083501,1.414213538,2134,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
38,8.02743388,6.356870099,0.610659643,-51.44780286,0.926829268,0.775510204,19.84,3,1.511477113,1.207106829,2146,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
40,8.012420025,6.696849409,0.549020962,-57.20972528,1,0.714285714,20.32,3,1.57303524,1.414213538,2150,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
34,7.789074154,5.732542402,0.677011708,-20.30992699,0.971428571,0.80952381,18.343,2.828427076,1.471232653,1,2151,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,1
